"","recordid","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3","X"
"3480",6946,470,5,0,9,2,19,15,13,14,8,10,490,0,0.78,0,29,2,30,15,20,10,10,15,1,9,8,9,8,9,8,8,5,2,29,"medicine",4,"harvard","1,400.00","26,019.00",4,1,1,"south carolina","29,571","18,619.00",1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,NA,10,20,25,25,10,10,40,10,20,10,10,10,60,10,10,10,5,5,4,9,5,8,6,4,9,8,5,6,0,2,4,6,4,3,2,2,2,0,4,6,6,9,8,2,2,5,8,8,5,5,2,3,2,35,10,25,10,5,15,20,15,30,20,10,5,50,10,10,10,10,10,60,10,5,15,5,5,4,7,7,7,9,3,9,9,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5776
"3481",6948,470,5,0,9,2,19,15,13,14,11,12,492,0,0.11,0,30,6,30,0,30,30,10,0,1,10,10,10,10,8,10,10,6,2,29,"medicine",4,"harvard","1,400.00","26,019.00",4,1,1,"south carolina","29,571","18,619.00",1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,NA,10,20,25,25,10,10,40,10,20,10,10,10,60,10,10,10,5,5,4,9,5,8,6,4,9,8,5,6,0,3,5,4,5,2,3,6,4,0,4,6,6,9,8,2,2,5,8,8,5,5,2,3,2,35,10,25,10,5,15,20,15,30,20,10,5,50,10,10,10,10,10,60,10,5,15,5,5,4,7,7,7,9,3,9,9,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5777
"3482",6949,470,5,0,9,2,19,15,13,14,4,13,493,0,0.01,1,20,4,30,10,10,30,10,10,0,6,7,9,6,9,0,4,1,2,29,"medicine",4,"harvard","1,400.00","26,019.00",4,1,1,"south carolina","29,571","18,619.00",1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,NA,10,20,25,25,10,10,40,10,20,10,10,10,60,10,10,10,5,5,4,9,5,8,6,4,9,8,5,6,0,3,7,2,3,3,3,5,3,0,4,6,6,9,8,2,2,5,8,8,5,5,2,3,2,35,10,25,10,5,15,20,15,30,20,10,5,50,10,10,10,10,10,60,10,5,15,5,5,4,7,7,7,9,3,9,9,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5778
"3483",6950,470,5,0,9,2,19,15,13,14,5,14,494,0,0.68,0,30,2,25,25,25,25,0,0,1,8,8,8,8,8,8,8,6,2,29,"medicine",4,"harvard","1,400.00","26,019.00",4,1,1,"south carolina","29,571","18,619.00",1,4,2,"medicine",4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,NA,10,20,25,25,10,10,40,10,20,10,10,10,60,10,10,10,5,5,4,9,5,8,6,4,9,8,5,6,0,3,7,4,4,3,3,6,3,0,4,6,6,9,8,2,2,5,8,8,5,5,2,3,2,35,10,25,10,5,15,20,15,30,20,10,5,50,10,10,10,10,10,60,10,5,15,5,5,4,7,7,7,9,3,9,9,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5779
"3484",6952,471,6,0,11,2,19,15,12,13,13,1,481,0,0.46,0,23,2,25,20,15,20,5,15,0,3,6,7,6,7,2,2,1,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,0,4,3,4,3,4,2,2,2,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5780
"3485",6953,471,6,0,11,2,19,15,12,13,14,2,482,0,0.11,0,30,2,20,10,22,20,15,13,0,5,6,7,6,7,6,5,4,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,0,5,6,7,5,6,4,4,3,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5781
"3486",6954,471,6,0,11,2,19,15,12,13,6,3,483,0,0.32,0,28,2,40,20,20,20,0,0,0,7,9,10,9,10,5,8,7,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,0,5,5,5,5,5,4,4,4,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5782
"3487",6955,471,6,0,11,2,19,15,12,13,12,4,484,0,0.09,1,31,4,16,16,20,16,16,16,1,8,7,10,10,8,7,7,6,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,0,3,5,6,2,3,2,2,2,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5783
"3488",6956,471,6,0,11,2,19,15,12,13,9,5,485,0,0.09,0,29,1,20,15,20,15,15,15,1,10,10,10,9,10,8,9,7,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,0,4,4,4,4,4,2,2,2,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5784
"3489",6957,471,6,0,11,2,19,15,12,13,11,6,486,0,0.39,0,32,3,20,20,20,15,10,15,0,6,7,8,6,8,8,6,4,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,0,6,6,5,5,4,3,2,2,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5785
"3490",6958,471,6,0,11,2,19,15,12,13,5,7,487,0,0.3,1,24,4,25,26,15,10,9,15,1,5,4,6,5,6,2,5,3,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,0,4,8,8,4,5,4,3,3,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5786
"3491",6959,471,6,0,11,2,19,15,12,13,15,8,488,0,0.69,1,29,4,15,20,20,20,5,20,0,5,5,5,5,5,5,5,5,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,0,4,2,4,3,7,2,1,1,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5787
"3492",6961,471,6,0,11,2,19,15,12,13,7,10,490,0,0.59,0,29,2,30,15,20,10,10,15,1,9,8,8,6,9,5,6,5,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,0,4,6,6,5,5,4,3,2,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5788
"3493",6962,471,6,0,11,2,19,15,12,13,2,11,491,0,0.19,0,29,3,30,10,25,20,8,7,0,7,7,7,7,7,6,6,6,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,1,8,7,7,8,8,8,7,6,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5789
"3494",6963,471,6,0,11,2,19,15,12,13,10,12,492,0,0.17,0,30,6,30,0,30,30,10,0,1,2,10,7,7,NA,10,10,7,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,0,6,6,7,6,6,6,3,2,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5790
"3495",6964,471,6,0,11,2,19,15,12,13,3,13,493,0,0.2,1,20,4,30,10,10,30,10,10,0,7,10,10,7,9,NA,4,1,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,0,6,8,6,6,6,6,5,5,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5791
"3496",6965,471,6,0,11,2,19,15,12,13,4,14,494,0,0.39,0,30,2,25,25,25,25,0,0,1,7,8,8,7,7,7,7,5,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,0,6,7,8,6,6,6,4,4,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5792
"3497",6966,471,6,0,11,2,19,15,12,13,8,15,495,0,-0.22,0,32,6,20,20,20,15,15,10,0,7,7,7,6,6,4,6,5,2,30,"medicine",4,"Stanford University","1,450.00","25,917.00",4,8,8,"California, New Jersey","8,091","",2,5,3,"physician",4,3,4,6,10,7,7,5,2,9,7,8,6,8,6,6,10,4,5,NA,15,15,25,10,15,20,25,10,15,15,15,20,25,10,15,15,15,20,7,8,8,9,9,7,8,8,7,7,0,5,5,5,6,4,3,2,1,0,2,7,6,9,7,8,10,6,7,7,6,7,2,3,2,35,10,20,10,10,15,25,10,20,10,15,20,30,15,10,15,10,20,30,15,10,20,10,15,7,8,8,8,8,6,6,8,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5793
"3498",6982,473,8,0,15,2,19,15,9,10,10,1,481,0,0.54,0,23,2,25,20,15,20,5,15,0,3,7,8,2,6,1,5,1,2,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,0,10,9,8,8,8,8,8,5,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5807
"3499",6983,473,8,0,15,2,19,15,9,10,11,2,482,0,0.14,0,30,2,20,10,22,20,15,13,0,5,5,6,5,5,5,5,4,2,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,1,10,8,8,10,8,8,10,8,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5808
"3500",6984,473,8,0,15,2,19,15,9,10,3,3,483,0,0.58,0,28,2,40,20,20,20,0,0,0,6,10,9,10,9,10,7,6,2,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,0,10,8,8,8,10,7,7,5,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5809
"3501",6986,473,8,0,15,2,19,15,9,10,6,5,485,0,-0.12,0,29,1,20,15,20,15,15,15,0,9,10,10,8,10,7,8,5,2,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,0,8,9,9,8,7,7,7,5,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5810
"3502",6987,473,8,0,15,2,19,15,9,10,8,6,486,0,0.53,0,32,3,20,20,20,15,10,15,0,5,7,6,4,5,6,3,2,2,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,1,8,9,9,8,8,7,7,6,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5811
"3503",6988,473,8,0,15,2,19,15,9,10,2,7,487,0,0.64,1,24,4,25,26,15,10,9,15,0,5,5,6,5,6,5,5,4,2,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,0,8,10,10,9,9,7,7,5,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5812
"3504",6989,473,8,0,15,2,19,15,9,10,12,8,488,0,0.48,1,29,4,15,20,20,20,5,20,0,5,5,5,5,5,5,5,5,2,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,1,8,8,8,8,10,7,8,7,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5813
"3505",6990,473,8,0,15,2,19,15,9,10,13,9,489,0,0.07,0,28,2,20,10,20,20,20,0,0,5,5,6,5,5,6,5,5,2,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,1,9,9,9,8,9,7,9,7,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5814
"3506",6991,473,8,0,15,2,19,15,9,10,4,10,490,0,0.91,0,29,2,30,15,20,10,10,15,0,7,6,8,5,7,4,5,5,2,34,"Biotechnology",10,"Harbin Medical University, China","","",4,1,1,"Belgium","10,086","",2,6,4,"Clinic Trial",2,7,5,5,8,8,8,8,6,6,9,8,8,9,9,9,7,7,7,NA,15,20,20,15,15,15,20,15,15,20,15,15,20,20,15,15,15,15,7,9,8,10,7,8,9,9,8,8,1,8,8,10,10,9,9,8,6,0,3,8,9,9,9,9,8,8,9,9,8,8,9,3,3,15,15,20,20,15,15,15,20,20,15,15,15,20,15,15,20,15,15,20,15,15,20,15,15,8,8,8,7,7,7,8,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5815
