"","recordid","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3","X"
"891",124,13,3,1,6,1,1,10,6,NA,9,4,4,0,0.05,0,23,2,20,20,20,20,10,10,0,4,7,8,8,6,7,4,1,2,22,"Law",1,"","","",4,3,5,"Southern California","92,821","",2,7,1,"Lawyer",1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,4,19,18,19,18,14,12,NA,NA,NA,NA,NA,NA,20,16,16,18,16,14,4,7,8,8,3,NA,NA,NA,NA,NA,1,10,10,10,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,1,NA,NA,NA,NA,NA,NA,20,20,20,20,7.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,7,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90
"892",525,41,2,1,4,2,2,19,7,NA,12,2,22,0,-0.23,0,27,1,20,20,20,10,10,20,0,4,7,6,6,7,2,3,3,2,30,"law",1,"","","",4,1,1,"China","10,027","",2,6,5,"law",1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,3,30,20,10,30,0,10,NA,NA,NA,NA,NA,NA,40,30,0,30,0,0,5,7,5,8,5,NA,NA,NA,NA,NA,0,5,5,5,5,5,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,NA,NA,NA,NA,NA,NA,50,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432
"893",531,41,2,1,4,2,2,19,1,NA,6,8,28,0,NA,0,26,2,NA,NA,NA,NA,NA,NA,0,2,6,5,4,5,2,2,2,2,30,"law",1,"","","",4,1,1,"China","10,027","",2,6,5,"law",1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,3,30,20,10,30,0,10,NA,NA,NA,NA,NA,NA,40,30,0,30,0,0,5,7,5,8,5,NA,NA,NA,NA,NA,1,8,8,8,8,8,8,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,NA,NA,NA,NA,NA,NA,50,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438
"894",537,41,2,1,4,2,2,19,2,NA,7,14,34,0,-0.2,1,21,4,30,5,30,15,15,5,0,3,4,7,4,4,NA,5,7,2,30,"law",1,"","","",4,1,1,"China","10,027","",2,6,5,"law",1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,3,30,20,10,30,0,10,NA,NA,NA,NA,NA,NA,40,30,0,30,0,0,5,7,5,8,5,NA,NA,NA,NA,NA,1,10,10,10,10,10,NA,8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,NA,NA,NA,NA,NA,NA,50,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444
"895",547,42,3,1,6,2,2,19,12,NA,18,5,25,0,0.58,0,25,2,20,20,15,15,15,15,0,6,7,8,7,9,7,7,5,2,23,"Mechanical Engineering",5,"","","",4,1,6,"San Francisco(home)/Los Angeles(undergrad)","94,133","28,891.00",2,7,4,"Engineer",5,1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,6,3,20,25,20,15,10,10,NA,NA,NA,NA,NA,NA,25,10,10,30,5,20,6,9,6,8,4,NA,NA,NA,NA,NA,1,8,9,7,7,5,NA,8,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,3,NA,NA,NA,NA,NA,NA,30,30,10,15,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,8,6,6,NA,NA,NA,NA,NA,0,0,0,NA,NA,15,30,15,15,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,8,7,6,NA,NA,NA,NA,NA,454
"896",553,42,3,1,6,2,2,19,8,NA,14,11,31,0,0.47,0,24,2,35,10,20,20,10,5,0,4,5,6,5,6,4,5,3,NA,23,"Mechanical Engineering",5,"","","",4,1,6,"San Francisco(home)/Los Angeles(undergrad)","94,133","28,891.00",2,7,4,"Engineer",5,1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,6,3,20,25,20,15,10,10,NA,NA,NA,NA,NA,NA,25,10,10,30,5,20,6,9,6,8,4,NA,NA,NA,NA,NA,0,8,7,8,2,9,NA,4,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,3,NA,NA,NA,NA,NA,NA,30,30,10,15,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,8,6,6,NA,NA,NA,NA,NA,0,0,0,NA,NA,15,30,15,15,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,8,7,6,NA,NA,NA,NA,NA,460
"897",559,42,3,1,6,2,2,19,11,NA,17,17,37,0,0.07,0,27,2,10,10,30,25,10,15,1,4,4,6,7,5,4,4,5,2,23,"Mechanical Engineering",5,"","","",4,1,6,"San Francisco(home)/Los Angeles(undergrad)","94,133","28,891.00",2,7,4,"Engineer",5,1,1,7,5,3,3,3,1,1,9,8,5,7,2,5,2,1,6,3,20,25,20,15,10,10,NA,NA,NA,NA,NA,NA,25,10,10,30,5,20,6,9,6,8,4,NA,NA,NA,NA,NA,0,4,8,9,6,4,NA,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,3,NA,NA,NA,NA,NA,NA,30,30,10,15,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,8,6,6,NA,NA,NA,NA,NA,0,0,0,NA,NA,15,30,15,15,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,8,7,6,NA,NA,NA,NA,NA,466
"898",680,49,10,1,20,2,2,19,12,NA,11,5,25,0,0.06,0,25,2,20,20,15,15,15,15,0,8,8,9,8,9,8,9,8,2,25,"Mathematical Finance",8,"","","",4,1,3,"Philadelphia","19,422","62,635.00",1,3,2,"Entrepreneur",7,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,20,20,20,20,5,15,NA,NA,NA,NA,NA,NA,30,15,15,15,15,10,7,10,10,10,8,NA,NA,NA,NA,NA,1,9,8,7,8,6,5,8,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,NA,NA,NA,NA,NA,NA,30,15,15,25,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572
"899",688,49,10,1,20,2,2,19,19,NA,18,13,33,0,-0.15,0,30,2,30,20,30,10,0,10,0,6,7,8,5,7,5,7,2,2,25,"Mathematical Finance",8,"","","",4,1,3,"Philadelphia","19,422","62,635.00",1,3,2,"Entrepreneur",7,10,7,5,7,6,7,2,8,7,9,5,5,6,5,8,2,7,6,4,20,20,20,20,5,15,NA,NA,NA,NA,NA,NA,30,15,15,15,15,10,7,10,10,10,8,NA,NA,NA,NA,NA,1,7,7,8,8,8,7,8,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,NA,NA,NA,NA,NA,NA,30,15,15,25,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578
"900",1338,94,1,1,2,2,4,18,1,NA,5,6,81,0,0.6,0,28,2,10,10,20,20,20,20,0,2,10,10,8,10,6,8,8,2,28,"Business (MBA)",8,"","","",4,6,8,"Bangladesh","0","",2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,1,9,8,8,8,8,6,8,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,NA,NA,NA,NA,NA,NA,20,20,20,10,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,8,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121
"901",1345,94,1,1,2,2,4,18,8,NA,12,13,88,0,0.73,0,23,2,15,15,20,15,20,15,0,1,2,10,1,10,4,2,2,2,28,"Business (MBA)",8,"","","",4,6,8,"Bangladesh","0","",2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2,20,20,20,10,10,20,NA,NA,NA,NA,NA,NA,50,0,30,20,0,0,6,9,9,9,7,NA,NA,NA,NA,NA,0,7,6,6,6,6,5,5,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,2,NA,NA,NA,NA,NA,NA,20,20,20,10,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,8,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1127
"902",1459,101,8,1,16,2,4,18,5,NA,18,1,76,0,0.15,0,34,2,10,10,30,20,10,20,0,1,10,5,NA,NA,NA,2,2,NA,22,"financial math",8,"","","",4,3,2,"India","110,015","",3,4,3,"Finance",7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,40,8,10,12,10,20,NA,NA,NA,NA,NA,NA,20,10,10,30,10,20,8,8,8,9,9,NA,NA,NA,NA,NA,1,7,7,8,8,NA,6,7,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2,NA,NA,NA,NA,NA,NA,40,10,10,20,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,9,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223
"903",1465,101,8,1,16,2,4,18,6,NA,1,7,82,0,0.19,0,25,6,20,20,20,20,10,10,0,5,10,10,8,8,7,9,8,2,22,"financial math",8,"","","",4,3,2,"India","110,015","",3,4,3,"Finance",7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,40,8,10,12,10,20,NA,NA,NA,NA,NA,NA,20,10,10,30,10,20,8,8,8,9,9,NA,NA,NA,NA,NA,1,9,8,8,9,7,8,9,6,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2,NA,NA,NA,NA,NA,NA,40,10,10,20,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,9,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229
"904",1471,101,8,1,16,2,4,18,8,NA,3,13,88,0,-0.46,0,23,2,15,15,20,15,20,15,0,3,10,10,3,10,2,3,4,2,22,"financial math",8,"","","",4,3,2,"India","110,015","",3,4,3,"Finance",7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,14,40,8,10,12,10,20,NA,NA,NA,NA,NA,NA,20,10,10,30,10,20,8,8,8,9,9,NA,NA,NA,NA,NA,0,8,8,8,7,NA,NA,7,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,2,NA,NA,NA,NA,NA,NA,40,10,10,20,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,9,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1235
"905",1641,111,18,1,36,2,4,18,16,NA,17,3,78,0,0.56,0,23,3,10,25,20,10,20,15,0,5,5,9,NA,9,NA,8,2,2,27,"Business",8,"","","",4,7,1,"Philippines","1,114","",5,5,1,"consulting",7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,1,20,20,20,20,10,10,NA,NA,NA,NA,NA,NA,25,20,15,15,10,15,5,8,5,8,5,NA,NA,NA,NA,NA,0,4,4,5,2,2,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1361
"906",1647,111,18,1,36,2,4,18,13,NA,14,9,84,0,0.43,0,32,3,30,30,30,5,0,5,0,3,5,5,4,5,4,4,4,2,27,"Business",8,"","","",4,7,1,"Philippines","1,114","",5,5,1,"consulting",7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,1,20,20,20,20,10,10,NA,NA,NA,NA,NA,NA,25,20,15,15,10,15,5,8,5,8,5,NA,NA,NA,NA,NA,0,2,6,6,5,5,3,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1367
"907",1653,111,18,1,36,2,4,18,4,NA,5,15,90,0,0.74,1,23,4,15,21,18,18,10,18,0,6,9,7,6,6,8,5,4,2,27,"Business",8,"","","",4,7,1,"Philippines","1,114","",5,5,1,"consulting",7,9,9,7,9,10,9,9,1,5,9,5,8,9,8,5,3,5,9,1,20,20,20,20,10,10,NA,NA,NA,NA,NA,NA,25,20,15,15,10,15,5,8,5,8,5,NA,NA,NA,NA,NA,0,3,8,5,4,5,7,6,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373
"908",1758,123,2,1,4,1,5,10,9,NA,5,2,113,0,-0.22,0,21,2,15,15,25,25,15,5,0,5,9,6,5,5,2,4,6,2,18,"Biomedical Engineering",5,"","","",4,3,5,"Louisiana","70,605","30,768.00",2,5,1,"Cardiologist",4,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,1,50,10,20,5,5,10,NA,NA,NA,NA,NA,NA,20,50,10,5,5,10,8,7,7,7,8,NA,NA,NA,NA,NA,0,6,5,5,4,4,5,4,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,80,4,5,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1448
"909",1764,123,2,1,4,1,5,10,3,NA,9,11,120,0,-0.31,0,20,3,10,10,35,35,8,2,0,5,8,6,2,2,2,4,6,2,18,"Biomedical Engineering",5,"","","",4,3,5,"Louisiana","70,605","30,768.00",2,5,1,"Cardiologist",4,9,9,8,8,3,2,5,5,6,2,7,2,7,7,7,7,5,5,1,50,10,20,5,5,10,NA,NA,NA,NA,NA,NA,20,50,10,5,5,10,8,7,7,7,8,NA,NA,NA,NA,NA,0,9,6,8,5,7,4,5,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,80,4,5,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1454
"910",1771,124,3,1,6,1,5,10,8,NA,7,5,116,0,0.68,0,21,2,15,15,25,25,20,0,0,4,4,8,2,10,0,3,5,2,22,"Economics and Political Science",8,"","","",4,1,1,"Maryland","20,815","66,699.00",2,4,1,"Law or finance",1,5,5,8,10,8,8,6,5,8,8,6,9,9,9,8,8,7,6,10,40,10,10,10,10,20,NA,NA,NA,NA,NA,NA,20,30,10,10,20,10,8,8,10,10,10,NA,NA,NA,NA,NA,1,5,4,3,2,5,4,7,7,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3,NA,NA,NA,NA,NA,NA,50,10,10,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,10,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461
"911",1832,130,9,1,16,1,5,10,2,NA,10,6,117,0,0.11,0,21,2,20,10,20,20,20,10,0,5,10,8,5,8,4,6,1,2,20,"Engineering",5,"","","",4,4,1,"India, Holland","","",1,6,2,"don't know",10,7,4,9,8,3,2,7,5,7,6,2,1,2,2,9,6,2,6,1,80,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,20,10,10,NA,NA,5,6,6,6,6,NA,NA,NA,NA,NA,0,6,6,6,3,8,2,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,NA,NA,NA,NA,NA,NA,60,5,20,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500
"912",1840,131,10,1,18,1,5,10,1,NA,1,4,115,0,0.3,0,21,2,20,10,30,20,15,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"Computer Science",5,"","","",4,4,1,"New York","10,002","17,378.00",2,7,3,"Not Sure",10,5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,0,25,10,20,20,10,15,NA,NA,NA,NA,NA,NA,30,10,20,20,10,10,4,6,4,6,6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,40,20,20,10,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,NA,NA,NA,NA,NA,1506
"913",1846,131,10,1,18,1,5,10,4,NA,4,7,NA,0,-0.14,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"Computer Science",5,"","","",4,4,1,"New York","10,002","17,378.00",2,7,3,"Not Sure",10,5,1,5,5,5,5,3,6,4,8,7,6,8,7,6,5,3,5,0,25,10,20,20,10,15,NA,NA,NA,NA,NA,NA,30,10,20,20,10,10,4,6,4,6,6,NA,NA,NA,NA,NA,0,6,6,7,6,5,2,3,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,40,20,20,10,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,NA,NA,NA,NA,NA,1512
"914",1872,137,1,1,2,1,6,5,2,3,5,1,132,0,0.16,0,27,2,16.67,16.67,16.67,16.67,16.67,16.67,0,7,9,7,9,6,9,8,7,1,26,"Business",8,"","","",4,1,1,"New York","11,020","78,193.00",1,4,1,"Real Estate",8,6,1,8,8,4,4,1,5,7,4,7,1,9,9,10,8,3,7,NA,17.39,17.39,15.22,17.39,13.04,19.57,9,6,5,8,5,8,14.89,17.02,17.02,17.02,14.89,19.15,7,9,8,9,8,NA,NA,NA,NA,NA,1,8,8,9,8,9,7,7,6,1,2,16.67,16.67,16.67,18.75,12.5,18.75,7,9,9,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533
"915",1883,139,4,1,6,1,6,5,3,5,4,2,133,0,0.25,1,24,4,12.77,19.15,17.02,17.02,14.89,19.15,0,6,5,5,6,6,7,7,7,2,37,"engineering",5,"","","",4,6,1,"Taiwan","10,025","",1,6,3,"engineering professional",2,7,5,8,10,9,9,6,5,6,10,8,7,10,8,9,7,8,8,NA,18.75,16.67,18.75,20.83,12.5,12.5,10,9,8,9,3,8,19.61,19.61,15.69,19.61,11.76,13.73,8,8,9,9,6,NA,NA,NA,NA,NA,1,6,8,10,6,8,NA,6,7,2,2,23.81,23.81,14.29,23.81,2.38,11.9,8,10,10,10,7,7,1,1,NA,NA,NA,NA,NA,NA,21.43,21.43,14.29,21.43,9.52,11.9,10,9,6,7,2,7,19.61,19.61,17.65,17.65,11.76,13.73,8,9,9,9,7,NA,NA,NA,NA,NA,0,0,0,NA,NA,18.6,18.6,20.93,20.93,6.98,13.95,NA,NA,NA,NA,NA,NA,9,9,9,9,7,8,8,8,8,8,4,NA,8,8,8,8,5,NA,NA,NA,NA,NA,1542
